common_name_es
Colibrí de Abeillé
Mosquitero Carirrufo
Mosquitero Carinegro
Mosquitero Cejiblanco
Pava Aburria
Mielero Golicanelo
Yal Costarricense
Pardillo Sizerín
Acantisita Verdoso
Acantiza Apical
Acantiza Culigualda
Acantiza Gris
Acantiza de Tasmania
Acantiza Sencilla
Acantiza de Iredale
Acantiza Montana
Acantiza Estriada
Acantiza Papú
Acantiza Enana
Acantiza Parda
Acantiza Reguloide
Acantiza Pizarrosa
Acantiza Culirroja
Picoespina Occidental
Picoespina Oriental
Sedosito Tasmano
Chicharra Verde Común
Gavilán Malgache
Gavilán Común
Gavilán del Ovambo
Azor Ventrigrís
Gavilán Papirrufo
Gavilán Americano
Cálao del Nepal
Saltarrocas Damara
Grillo asiático doméstico
Spanish House-Cricket
Guepardo
Miná Acollarado
Miná Birmano
Miná Cenizo
Miná Crestado
Miná de Jungla
Miná Ribereño
Miná Grande
Miná de Java
Miná Vinoso
Miná Alinegro
Miná Común
Rana grillo del noreste
rana grillo norteña
Rana grillo de Florida
Bulbul Cejiamarillo
pósum pigmeo acróbata
Graveteiro
Carricero de Kiritimati
Carricero Agrícola
Carricero Tordal
Carricero de Isla Mangareva
Carricero de las Tuamotu
Carricero Australiano
Carricerín Cejinegro
Carricero de Cabo Verde
Carricero de Tahití
Carricero de Swinhoe
Carricero de Blyth
Carricero Familiar
Carricero Picofino
Carricero de Basora
Carricero de Saipán
Carricero de las Cook
Carricero de Isla Moorea
Carricero de Guam
Carricerín Real
Carricero de las Marquesas Meridional
Carricero de Forster
Carricero Malgache
Carricero de Isla Aguiján
Carricero Oriental
Carricero Picudo
Carricerín Cejudo
Carricero Políglota
Carricero de las Marquesas Septentrional
Carricero de Nauru
Carricero de Isla Rimitara
Carricero de Isla Rodrigues
Carricero Rufo
Carricerín Común
Carricero Común
Carricero de las Seychelles
Carricerín Estriado
Carricero Estentóreo
Carricero de las Carolinas
Carricero de Isla Henderson
Carricerín Manchú
Carricero de Isla Pitcairn
Carricero de Isla Pagán
Mosquerito de Burmeister
Mosquerito de Zeledón
Tapaculo Ocelado
Pintada Vulturina
Alción Bigotudo de Bougainville
Alción Malayo
Alción de Mindanao
Alción Moteado
Alción Monje
Alción Príncipe
Actinodura Aliazul
Actinodura de Egerton
Actinodura de Formosa
Actinodura Nepalí
Actinodura de Anteojos
Actinodura Coroninegra
Actinodura de Tonkín
Minla Colicastaña
Actinodura de Yunnán
Andarríos Chico
Andarríos Maculado
Jacana Africana
Jacana Malgache
Colibrí Jaspeado
Tusked Frog
Rana terrestre de André
Leptodactylus araucaria
Rana terrestre del Napo
Marbled Tropical Bullfrog
Adenomera nanus
Achichilique de Clark
Achichilique Común
Mito Común
Mito Gorjinegro
Mito Pigmeo
Mito Cuelliblanco
Mito Gorjigrís
Mito Cejinegro
Mito Cariblanco
Mito Gorjiblanco
Iora Grande
Iora Coliblanca
Iora Común
Iora Verde
Mochuelo Cabezón
Mochuelo Boreal
Mochuelo de las Bermudas
Mochuelo Canela
Mochuelo Moreno
Egotelo Afín
Egotelo Montano
Egotelo Barrado
Egotelo Moluqueño
Egotelo Australiano
Egotelo Grande
Egotelo de Nueva Caledonia
Egotelo de Rand
Egotelo del Karimui
Egotelo de Wallace
Buitre Negro
Polluela Culirroja
Impala
Ave elefante
Talégalo Carunculado
Talégalo de Waigeo
Betong Rojizo
Salangana Gris
Salangana de Guam
Salangana del Himalaya
Salangana de las Seychelles
Salangana de las Mascareñas
Salangana Nidoblanco
Salangana Montana
Rabitojo de las Molucas
Salangana de las Carolinas
Salangana Polinesia
Salangana Nidonegro
Salangana Filipina
Salangana Tarsidesnuda
Salangana de las Marquesas
Salangana de Guadalcanal
Salangana Papú
Salangana de las Palaos
Salangana de la Sonda
Salangana de las Cook
Salangana Culiblanca
Salangana Australiana
Salangana de Malabar
Salangana de Vanikoro
Salangana de Los Volcanes
Salangana de Whitehead
Vencejo Andino
Vencejo Montañés
Vencejo Gorjiblanco
Gavilán Flanquirrojo
Azor Tachiro
Mérgulo Empenachado
Mérgulo Lorito
Mérgulo Mínimo
Mérgulo Bigotudo
Sedosito de Los Arfak
Acantiza Bicolor
Sedosito Papú
Sedosito Caricanela
Sedosito de Vogelkop
Sedosito Piquiblanco
Suimanga Hermoso
Suimanga de Bolton
Suimanga de Christina
Suimanga Elegante
Suimanga Eximio
Suimanga Llameante
Suimanga de Gould
Suimanga de Guimarás
Suimanga Colafuego
Suimanga de Lina
Suimanga Magnífico
Suimanga de Java
Suimanga Coliverde
Suimanga de Hachisuka
Suimanga Submontano
Suimanga Gorjinegro
Suimanga Filipino
Suimanga Siparaja
Suimanga de Temminck
Suimanga de Tiboli
Suimanga de Vigors
Delicate Spiny Reed Frog
Brown Banana Frog
Afrixalus fornasinii
Banded Banana Frog
Murciélago Enano Africano Pigmeo
Pavo Real del Congo
Sisón Negro Alioscuro
Sisón Negro Aliclaro
Rana de árbol de ojos rojos
Ranita verduzca
Garza Agamí
Inseparable Malgache
Inseparable de Fischer
Inseparable del Nyasa
Inseparable Cachetón
Inseparable Cabecinegro
Inseparable Carirrojo
Inseparable de Namibia
Inseparable Acollarado
Inseparable Abisinio
Tordo Músico
Tordo de Spix
Sargento Cubano
Sargento Humeral
Sargento Alirrojo
Sargento Tricolor
Sargento Puertorriqueño
Pintada Pechiblanca
Pintada Negra
Varillero Negro
Varillero Aliamarillo
Varillero Ojipálido
Colibrí de Alicia
Colibrí Condecorado
Colibrí Cobrizo
Colibrí Negrito
Silfo de Berlepsch
Silfo Celeste
Silfo de King
Ovate Shieldback
Camachuelo de Blanford
Papamoscas Tarabilla
Papamoscas Pálido
Gaucho Andino
Gaucho Grande
Gaucho Gris
Gaucho Serrano
Gaucho Chico
Estornino Carirrojo
Estornino Dáurico
Maullador Cariblanco
Maullador Verde
Maullador Bronceado
Maullador Moteado
Maullador Orejinegro
Maullador Pechiocre
Panda gigante
Chingolo Oaxaqueño
Chingolo Rojizo
Chingolo Coronirrufo
Pato Mandarín
Pato Joyuyo
Akialoa de Oahu
Akialoa de Lanai
Akialoa de Hawái
Akialoa de Kauai
Hormiguero de Goeldi
Hormiguero Hombroblanco
Alondra Ibis
Alondra de Hamerton
Alondra Común
Alondra Oriental
Calandria Aliblanca
Alondra de Razo
Terrera de Mongolia
Terrera Pálida
Terrera Raytal
Terrera Marismeña
Terrera Somalí
Alca Común
Martín Pescador Común
Martín Pescador Azulado
Martín Pescador Bandeado de Java
Martín Pescador Hércules
Martín Pescador Meninting
Martín Pescador Bandeado de Malasia
Martín Pescador Brillante
Martín Pescador Cobalto
Búbalo común
Alce
Fulveta Parda
Fulveta de David
Fulveta de Yunnán
Fulveta Cejinegra
Fulveta de Huet
Fulveta Carigrís
Fulveta Nepalí
Fulveta Montana
Fulveta Cariparda
Fulveta de Java
Bulbul Estriado
Silbador Nuquirrufo
Perdiz Moruna
Perdiz Chúcar
Perdiz Griega
Perdiz Magna
Perdiz Árabe
Perdiz Gorjinegra
Perdiz Roja
Paloma Azul Malgache
Paloma Azul de Mauricio
Paloma Azul de las Seychelles
Paloma Azul de las Comoras
Yetapá Acollarado
Yetapá Chico
Talégalo Cabecirrojo
Floury Baker
Alete Castaño
Alete Diademado
Amazona del Cerrado
Papagayo Moluqueño
Papagayo Papú
Papagayo Australiano
Mérgulo Atlántico
Cuitlacoche Oscuro
Mono de Allen
Caimán del Mississippi
Rana saltarina de muslos brillantes
rana cohete rayado
Allard's Ground Cricket
Striped Ground Cricket
Gray Ground Cricket
Choctaw ground cricket
Southern Ground Cricket
Salt-Marsh Ground Cricket
Tinkling Ground Cricket
Walker's Ground Cricket
Bulbul Bres
Bulbul Frentigrís
Bulbul Fraile
Bulbul Ocráceo
Bulbul Pálido
Bulbul Capirotado
Bulbul Ventricastaño
Bulbul Carigrís
Golondrina Cabecicastaña
Ganso del Nilo
Ganso de Reunión
Ganso de Mauricio
Mono Araguato
Mono aullador de manos rojas
Aullador Negro
Aullador de manos rojas
Aullador rojo
Mono aullador rojo guayanés
Saraguato de manto
Mono aullador negro
Aullador Rojo
Mono Aullador rojo
Guariba-de-m
Catalonian Midwife Toad
sapo partero ibérico
Sapo partero común
Estrilda Cabecirroja
Estrilda Degollada
Petroica Terrestre Chica
Petroica Terrestre Grande
Bengalí Rojo
Bengalí Verde
Bengalí Cebra
Cotara Café
Gallineta Isabelina
Gallineta de las Talaud
Gallineta Moluqueña
Gallineta Filipina
Gallineta Pechiblanca
Semillero Ecuatoriano
Semillero de Carrizal
Semillero Azul
Semillero Negruzco
Amazilia Hondureña
Amazilia Canela
Amazilia Tzacatl
Amazilia Yucateca
Amazilia Costeña
Amazona Frentiazul
Amazona Jamaicana Piquioscura
Amazona Frentialba
Amazona Alinaranja
Amazona Gorjirroja
Amazona Nuquigualda
Amazona Frentirroja
Amazona de Hombro Gualda
Amazona Colirroja
Amazona Jamaicana Piquiclara
Amazona Diadema
Amazona Cariazul
Amazona Harinosa
Amazona Festiva
Amazona Guayabera
Amazona de San Vicente
Amazona Imperial
Amazona de Kawall
Amazona Cubana
Amazona Lilacina
Amazona Mercenaria
Amazona Real
Amazona Cabecigualda
Amazona Charao
Amazona Coronirroja
Amazona Tucumana
Amazona de la Española
Amazona de Santa Lucía
Amazona Vinosa
Amazona Tamaulipeca
Amazona Puertorriqueña
Amazona Yucateca
Pato Brasileño
Cacique Piquiclaro
Clicker Round-winged Katydid
Florida Oblong-winged Katydid
Texas false katydid
Oblong-winged Katydid
Rattler Round-winged Katydid
Pergolero Frentigualdo
Pergolero Pardo
Pergolero de Macgregor
Pergolero Estriado
Tejedor Picogordo
Federal
Sapito Dardo Trilistado
Common River Frog
Cape River Frog
Poynton's River Frog
Alondra Angoleña
Alondra Acollarada
Alondra Aplaudidora Canela
